num_tree | num_queries | time_taken
 4 |  13096 |  0.140928
 4 |  13088 |  0.144480
 4 |  13080 |  0.100352
 4 |  13072 |  0.143360
 4 |  13064 |  0.092160
 4 |  13056 |  0.098976
 4 |  13048 |  0.086176
 4 |  13040 |  0.106752
 4 |  13032 |  0.068288
 4 |  13024 |  0.106720
 4 |  13016 |  0.121088
 4 |  13008 |  0.115712
 4 |  13000 |  0.149632
 4 |  12992 |  0.115712
 4 |  12984 |  0.088064
 4 |  12976 |  0.109536
 4 |  12968 |  0.099136
 4 |  12960 |  0.117408
 4 |  12952 |  0.123904
 4 |  12944 |  0.140416
 4 |  12936 |  0.105440
 4 |  12928 |  0.107040
 4 |  12920 |  0.101856
 4 |  12912 |  0.121344
 4 |  12904 |  0.112416
 4 |  12896 |  0.117824
 4 |  12888 |  0.180256
 4 |  12880 |  0.134368
 4 |  12872 |  0.129152
 4 |  12864 |  0.091136
 4 |  12856 |  0.123648
 4 |  12848 |  0.138688
 4 |  12840 |  0.107872
 4 |  12832 |  0.137792
 4 |  12824 |  0.059392
 4 |  12816 |  0.129984
 4 |  12808 |  0.087776
 4 |  12800 |  0.124800
 4 |  12792 |  0.110432
 4 |  12784 |  0.108352
 4 |  12776 |  0.133504
 4 |  12768 |  0.109568
 4 |  12760 |  0.104672
 4 |  12752 |  0.113280
 4 |  12744 |  0.125888
 4 |  12736 |  0.075776
 4 |  12728 |  0.129888
 4 |  12720 |  0.113248
 4 |  12712 |  0.110272
 4 |  12704 |  0.074784
 4 |  12696 |  0.106496
 4 |  12688 |  0.150208
 4 |  12680 |  0.130976
 4 |  12672 |  0.140288
 4 |  12664 |  0.071680
 4 |  12656 |  0.146368
 4 |  12648 |  0.211552
 4 |  12640 |  0.135616
 4 |  12632 |  0.124832
 4 |  12624 |  0.072672
 4 |  12616 |  0.079552
 4 |  12608 |  0.119520
 4 |  12600 |  0.153600
 4 |  12592 |  0.105280
 4 |  12584 |  0.131488
 4 |  12576 |  0.137120
 4 |  12568 |  0.110560
 4 |  12560 |  0.093792
 4 |  12552 |  0.105472
 4 |  12544 |  0.104000
 4 |  12536 |  0.124800
 4 |  12528 |  0.091456
 4 |  12520 |  0.099200
 4 |  12512 |  0.115776
 4 |  12504 |  0.144736
 4 |  12496 |  0.101472
 4 |  12488 |  0.092160
 4 |  12480 |  0.234688
 4 |  12472 |  0.058816
 4 |  12464 |  0.136192
 4 |  12456 |  0.112096
 4 |  12448 |  0.120928
 4 |  12440 |  0.091520
 4 |  12432 |  0.100672
 4 |  12424 |  0.082944
 4 |  12416 |  0.148800
 4 |  12408 |  0.062464
 4 |  12400 |  0.073472
 4 |  12392 |  0.105472
 4 |  12384 |  0.118784
 4 |  12376 |  0.087872
 4 |  12368 |  0.119264
 4 |  12360 |  0.103872
 4 |  12352 |  0.110368
 4 |  12344 |  0.134464
 4 |  12336 |  0.132832
 4 |  12328 |  0.064448
 4 |  12320 |  0.098560
 4 |  12312 |  0.206816
 4 |  12304 |  0.111584
 4 |  12296 |  0.089984
 4 |  12288 |  0.076800
 4 |  12280 |  0.074752
 4 |  12272 |  0.102336
 4 |  12264 |  0.115488
 4 |  12256 |  0.085248
 4 |  12248 |  0.152288
 4 |  12240 |  0.118432
 4 |  12232 |  0.148480
 4 |  12224 |  0.085664
 4 |  12216 |  0.118944
 4 |  12208 |  0.111904
 4 |  12200 |  0.055520
 4 |  12192 |  0.144608
 4 |  12184 |  0.160896
 4 |  12176 |  0.134144
 4 |  12168 |  0.100352
 4 |  12160 |  0.080896
 4 |  12152 |  0.080896
 4 |  12144 |  0.125952
 4 |  12136 |  0.116064
 4 |  12128 |  0.158048
 4 |  12120 |  0.062464
 4 |  12112 |  0.126752
 4 |  12104 |  0.156672
 4 |  12096 |  0.081888
 4 |  12088 |  0.063584
 4 |  12080 |  0.138240
 4 |  12072 |  0.132096
 4 |  12064 |  0.100096
 4 |  12056 |  0.104448
 4 |  12048 |  0.097216
 4 |  12040 |  0.078880
 4 |  12032 |  0.089088
 4 |  12024 |  0.127296
 4 |  12016 |  0.099136
 4 |  12008 |  0.126976
 4 |  12000 |  0.095904
 4 |  11992 |  0.117760
 4 |  11984 |  0.105280
 4 |  11976 |  0.097280
 4 |  11968 |  0.123072
 4 |  11960 |  0.096256
 4 |  11952 |  0.110592
 4 |  11944 |  0.149504
 4 |  11936 |  0.063136
 4 |  11928 |  0.113248
 4 |  11920 |  0.076672
 4 |  11912 |  0.078848
 4 |  11904 |  0.122816
 4 |  11896 |  0.109952
 4 |  11888 |  0.132256
 4 |  11880 |  0.115712
 4 |  11872 |  0.094688
 4 |  11864 |  0.109504
 4 |  11856 |  0.111104
 4 |  11848 |  0.067264
 4 |  11840 |  0.260096
 4 |  11832 |  0.106496
 4 |  11824 |  0.162816
 4 |  11816 |  0.110784
 4 |  11808 |  0.083104
 4 |  11800 |  0.118784
 4 |  11792 |  0.062336
 4 |  11784 |  0.069600
 4 |  11776 |  0.128000
 4 |  11768 |  0.075072
 4 |  11760 |  0.086624
 4 |  11752 |  0.102944
 4 |  11744 |  0.110592
 4 |  11736 |  0.058464
 4 |  11728 |  0.072704
 4 |  11720 |  0.119808
 4 |  11712 |  0.081760
 4 |  11704 |  0.081376
 4 |  11696 |  0.120000
 4 |  11688 |  0.161792
 4 |  11680 |  0.066848
 4 |  11672 |  0.103584
 4 |  11664 |  0.085568
 4 |  11656 |  0.089824
 4 |  11648 |  0.125952
 4 |  11640 |  0.106496
 4 |  11632 |  0.061376
 4 |  11624 |  0.135872
 4 |  11616 |  0.053376
 4 |  11608 |  0.064288
 4 |  11600 |  0.190848
 4 |  11592 |  0.108544
 4 |  11584 |  0.107552
 4 |  11576 |  0.139296
 4 |  11568 |  0.099328
 4 |  11560 |  0.103040
 4 |  11552 |  0.161632
 4 |  11544 |  0.076448
 4 |  11536 |  0.101856
 4 |  11528 |  0.115680
 4 |  11520 |  0.246848
 4 |  11512 |  0.055584
 4 |  11504 |  0.058208
 4 |  11496 |  0.088032
 4 |  11488 |  0.118432
 4 |  11480 |  0.104896
 4 |  11472 |  0.068640
 4 |  11464 |  0.132096
 4 |  11456 |  0.123904
 4 |  11448 |  0.123200
 4 |  11440 |  0.106208
 4 |  11432 |  0.148512
 4 |  11424 |  0.136224
 4 |  11416 |  0.125952
 4 |  11408 |  0.135072
 4 |  11400 |  0.120352
 4 |  11392 |  0.108544
 4 |  11384 |  0.129824
 4 |  11376 |  0.161504
 4 |  11368 |  0.104704
 4 |  11360 |  0.119808
 4 |  11352 |  0.120832
 4 |  11344 |  0.122432
 4 |  11336 |  0.106208
 4 |  11328 |  0.113664
 4 |  11320 |  0.090592
 4 |  11312 |  0.144352
 4 |  11304 |  0.113632
 4 |  11296 |  0.116864
 4 |  11288 |  0.070528
 4 |  11280 |  0.117600
 4 |  11272 |  0.143360
 4 |  11264 |  0.110752
 4 |  11256 |  0.123936
 4 |  11248 |  0.104288
 4 |  11240 |  0.100352
 4 |  11232 |  0.153600
 4 |  11224 |  0.094944
 4 |  11216 |  0.142592
 4 |  11208 |  0.057664
 4 |  11200 |  0.094208
 4 |  11192 |  0.082304
 4 |  11184 |  0.069632
 4 |  11176 |  0.069664
 4 |  11168 |  0.136192
 4 |  11160 |  0.088128
 4 |  11152 |  0.090112
 4 |  11144 |  0.091552
 4 |  11136 |  0.124928
 4 |  11128 |  0.103616
 4 |  11120 |  0.067584
 4 |  11112 |  0.090432
 4 |  11104 |  0.084992
 4 |  11096 |  0.112960
 4 |  11088 |  0.095936
 4 |  11080 |  0.132096
 4 |  11072 |  0.091008
 4 |  11064 |  0.088960
 4 |  11056 |  0.098304
 4 |  11048 |  0.107360
 4 |  11040 |  0.095936
 4 |  11032 |  0.161952
 4 |  11024 |  0.135168
 4 |  11016 |  0.120832
 4 |  11008 |  0.126816
 4 |  11000 |  0.083040
 4 |  10992 |  0.090816
 4 |  10984 |  0.138912
 4 |  10976 |  0.081536
 4 |  10968 |  0.069504
 4 |  10960 |  0.121600
 4 |  10952 |  0.079168
 4 |  10944 |  0.121056
 4 |  10936 |  0.079872
 4 |  10928 |  0.085536
 4 |  10920 |  0.110592
 4 |  10912 |  0.086432
 4 |  10904 |  0.152992
 4 |  10896 |  0.142016
 4 |  10888 |  0.069152
 4 |  10880 |  0.052160
 4 |  10872 |  0.062560
 4 |  10864 |  0.099328
 4 |  10856 |  0.116544
 4 |  10848 |  0.103872
 4 |  10840 |  0.084992
 4 |  10832 |  0.053472
 4 |  10824 |  0.129088
 4 |  10816 |  0.073504
 4 |  10808 |  0.100352
 4 |  10800 |  0.085536
 4 |  10792 |  0.064576
 4 |  10784 |  0.102400
 4 |  10776 |  0.100768
 4 |  10768 |  0.131328
 4 |  10760 |  0.106368
 4 |  10752 |  0.093024
 4 |  10744 |  0.118752
 4 |  10736 |  0.092160
 4 |  10728 |  0.164608
 4 |  10720 |  0.163136
 4 |  10712 |  0.149408
 4 |  10704 |  0.084160
 4 |  10696 |  0.102336
 4 |  10688 |  0.157696
 4 |  10680 |  0.098848
 4 |  10672 |  0.087424
 4 |  10664 |  0.090112
 4 |  10656 |  0.083968
 4 |  10648 |  0.097536
 4 |  10640 |  0.195584
 4 |  10632 |  0.106624
 4 |  10624 |  0.184480
 4 |  10616 |  0.114688
 4 |  10608 |  0.092992
 4 |  10600 |  0.082720
 4 |  10592 |  0.102080
 4 |  10584 |  0.115712
 4 |  10576 |  0.088480
 4 |  10568 |  0.136192
 4 |  10560 |  0.124768
 4 |  10552 |  0.075776
 4 |  10544 |  0.117728
 4 |  10536 |  0.060064
 4 |  10528 |  0.120896
 4 |  10520 |  0.094304
 4 |  10512 |  0.127232
 4 |  10504 |  0.079872
 4 |  10496 |  0.142848
 4 |  10488 |  0.077600
 4 |  10480 |  0.052608
 4 |  10472 |  0.174496
 4 |  10464 |  0.134496
 4 |  10456 |  0.085216
 4 |  10448 |  0.115712
 4 |  10440 |  0.130880
 4 |  10432 |  0.139264
 4 |  10424 |  0.075104
 4 |  10416 |  0.123808
 4 |  10408 |  0.121856
 4 |  10400 |  0.107520
 4 |  10392 |  0.146752
 4 |  10384 |  0.092960
 4 |  10376 |  0.114560
 4 |  10368 |  0.149696
 4 |  10360 |  0.049152
 4 |  10352 |  0.102464
 4 |  10344 |  0.114688
 4 |  10336 |  0.111552
 4 |  10328 |  0.149248
 4 |  10320 |  0.112064
 4 |  10312 |  0.088128
 4 |  10304 |  0.147456
 4 |  10296 |  0.082944
 4 |  10288 |  0.161856
 4 |  10280 |  0.113344
 4 |  10272 |  0.117216
 4 |  10264 |  0.098048
 4 |  10256 |  0.191648
 4 |  10248 |  0.125120
 4 |  10240 |  0.162816
 4 |  10232 |  0.100768
 4 |  10224 |  0.102752
 4 |  10216 |  0.080160
 4 |  10208 |  0.119008
 4 |  10200 |  0.084992
 4 |  10192 |  0.108480
 4 |  10184 |  0.081824
 4 |  10176 |  0.149312
 4 |  10168 |  0.080640
 4 |  10160 |  0.066496
 4 |  10152 |  0.063744
 4 |  10144 |  0.115584
 4 |  10136 |  0.106080
 4 |  10128 |  0.116864
 4 |  10120 |  0.095232
 4 |  10112 |  0.112864
 4 |  10104 |  0.070656
 4 |  10096 |  0.108544
 4 |  10088 |  0.067712
 4 |  10080 |  0.091904
 4 |  10072 |  0.122880
 4 |  10064 |  0.072704
 4 |  10056 |  0.143680
 4 |  10048 |  0.117504
 4 |  10040 |  0.114688
 4 |  10032 |  0.095424
 4 |  10024 |  0.099328
 4 |  10016 |  0.120192
 4 |  10008 |  0.099936
 4 |  10000 |  0.094784
 4 |  9992 |  0.117312
 4 |  9984 |  0.093184
 4 |  9976 |  0.181216
 4 |  9968 |  0.062240
 4 |  9960 |  0.122848
 4 |  9952 |  0.083840
 4 |  9944 |  0.097184
 4 |  9936 |  0.115296
 4 |  9928 |  0.130048
 4 |  9920 |  0.072896
 4 |  9912 |  0.084960
 4 |  9904 |  0.116736
 4 |  9896 |  0.114688
 4 |  9888 |  0.084224
 4 |  9880 |  0.103584
 4 |  9872 |  0.135744
 4 |  9864 |  0.111904
 4 |  9856 |  0.065536
 4 |  9848 |  0.198752
 4 |  9840 |  0.089088
 4 |  9832 |  0.119808
 4 |  9824 |  0.123904
 4 |  9816 |  0.063232
 4 |  9808 |  0.166304
 4 |  9800 |  0.098048
 4 |  9792 |  0.128992
 4 |  9784 |  0.135168
 4 |  9776 |  0.088256
 4 |  9768 |  0.109888
 4 |  9760 |  0.147840
 4 |  9752 |  0.138368
 4 |  9744 |  0.119840
 4 |  9736 |  0.124928
 4 |  9728 |  0.126976
 4 |  9720 |  0.053088
 4 |  9712 |  0.096288
 4 |  9704 |  0.197504
 4 |  9696 |  0.111584
 4 |  9688 |  0.092160
 4 |  9680 |  0.179200
 4 |  9672 |  0.092192
 4 |  9664 |  0.095232
 4 |  9656 |  0.152416
 4 |  9648 |  0.089568
 4 |  9640 |  0.083968
 4 |  9632 |  0.086784
 4 |  9624 |  0.090112
 4 |  9616 |  0.164640
 4 |  9608 |  0.109568
 4 |  9600 |  0.093248
 4 |  9592 |  0.107488
 4 |  9584 |  0.072480
 4 |  9576 |  0.059392
 4 |  9568 |  0.126272
 4 |  9560 |  0.111744
 4 |  9552 |  0.155648
 4 |  9544 |  0.110656
 4 |  9536 |  0.104320
 4 |  9528 |  0.085984
 4 |  9520 |  0.159008
 4 |  9512 |  0.107520
 4 |  9504 |  0.061440
 4 |  9496 |  0.122752
 4 |  9488 |  0.085792
 4 |  9480 |  0.150528
 4 |  9472 |  0.118784
 4 |  9464 |  0.092160
 4 |  9456 |  0.141216
 4 |  9448 |  0.137216
 4 |  9440 |  0.118112
 4 |  9432 |  0.086624
 4 |  9424 |  0.088896
 4 |  9416 |  0.077312
 4 |  9408 |  0.137216
 4 |  9400 |  0.081920
 4 |  9392 |  0.066560
 4 |  9384 |  0.105472
 4 |  9376 |  0.064512
 4 |  9368 |  0.125952
 4 |  9360 |  0.123520
 4 |  9352 |  0.125952
 4 |  9344 |  0.163840
 4 |  9336 |  0.098592
 4 |  9328 |  0.107648
 4 |  9320 |  0.105472
 4 |  9312 |  0.096256
 4 |  9304 |  0.094208
 4 |  9296 |  0.117760
 4 |  9288 |  0.093568
 4 |  9280 |  0.102080
 4 |  9272 |  0.089088
 4 |  9264 |  0.073376
 4 |  9256 |  0.169088
 4 |  9248 |  0.142528
 4 |  9240 |  0.193184
 4 |  9232 |  0.098432
 4 |  9224 |  0.094400
 4 |  9216 |  0.082944
 4 |  9208 |  0.061280
 4 |  9200 |  0.118880
 4 |  9192 |  0.093920
 4 |  9184 |  0.120640
 4 |  9176 |  0.077600
 4 |  9168 |  0.143360
 4 |  9160 |  0.118848
 4 |  9152 |  0.113952
 4 |  9144 |  0.133280
 4 |  9136 |  0.110592
 4 |  9128 |  0.096256
 4 |  9120 |  0.103424
 4 |  9112 |  0.105728
 4 |  9104 |  0.123008
 4 |  9096 |  0.092160
 4 |  9088 |  0.113664
 4 |  9080 |  0.142048
 4 |  9072 |  0.117952
 4 |  9064 |  0.094336
 4 |  9056 |  0.156832
 4 |  9048 |  0.146880
 4 |  9040 |  0.137216
 4 |  9032 |  0.094208
 4 |  9024 |  0.117376
 4 |  9016 |  0.112096
 4 |  9008 |  0.121088
 4 |  9000 |  0.053248
 4 |  8992 |  0.112768
 4 |  8984 |  0.085728
 4 |  8976 |  0.061760
 4 |  8968 |  0.109600
 4 |  8960 |  0.138528
 4 |  8952 |  0.122624
